car_age,km_driven,fuel_encoded,seller_type_encoded,transmission_encoded,owner_encoded,brand_encoded,selling_price,name,year,brand,fuel,seller_type,transmission,owner,price_category,mileage_category,age_category,price_category_encoded,mileage_category_encoded,age_category_encoded,log_price
32,100000,4,1,0,3,18,50000,Maruti 800 AC BSII,1992,Maruti,Petrol,Individual,Manual,Fourth & Above Owner,Budget,Medium,Very Old,0,1,3,10.819778284410283
7,50000,1,1,0,1,18,700000,Maruti Vitara Brezza VDi Option,2017,Maruti,Diesel,Individual,Manual,Second Owner,Premium,Low,Recent,2,0,1,13.458835614025542
12,110000,1,1,0,1,18,700000,Maruti Ertiga VDI,2012,Maruti,Diesel,Individual,Manual,Second Owner,Premium,High,Old,2,2,2,13.458835614025542
7,84000,1,0,0,0,10,655000,Hyundai i20 1.4 Sportz,2017,Hyundai,Diesel,Dealer,Manual,First Owner,Premium,Medium,Recent,2,1,1,13.39239051461739
13,110000,3,1,0,0,3,200000,Chevrolet Beat LT LPG,2011,Chevrolet,LPG,Individual,Manual,First Owner,Budget,High,Old,0,2,2,12.206072645530174
12,150000,1,1,0,0,23,375000,Renault Duster 85PS Diesel RxL Optional,2012,Renault,Diesel,Individual,Manual,First Owner,Mid-Range,High,Old,1,2,2,12.834681304952548
12,109052,1,0,0,0,10,470000,Hyundai Verna 1.6 SX,2012,Hyundai,Diesel,Dealer,Manual,First Owner,Mid-Range,High,Old,1,2,2,13.060487973686241
9,90658,1,0,0,0,18,550000,Maruti Ciaz VDi,2015,Maruti,Diesel,Dealer,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,13.217673557208654
10,110000,1,1,0,1,9,500000,Honda Amaze VX i-DTEC,2014,Honda,Diesel,Individual,Manual,Second Owner,Mid-Range,High,Old,1,2,2,13.122363377404328
9,25000,4,1,0,0,5,210000,Datsun GO T Option BSIV,2015,Datsun,Petrol,Individual,Manual,First Owner,Budget,Low,Old,0,0,2,12.254862809699606
11,81000,1,0,1,0,19,1451000,Mercedes-Benz E-Class E250 Edition E,2013,Mercedes-Benz,Diesel,Dealer,Automatic,First Owner,Luxury,Medium,Old,3,1,2,14.187763531866326
15,75000,1,0,1,0,10,245000,Hyundai Verna SX AT Diesel,2009,Hyundai,Diesel,Dealer,Automatic,First Owner,Budget,Medium,Old,0,1,2,12.409013489526863
7,25552,4,0,0,1,9,700000,Honda WR-V i-VTEC VX,2017,Honda,Petrol,Dealer,Manual,Second Owner,Premium,Low,Recent,2,0,1,13.458835614025542
6,20000,4,1,0,0,10,300000,Hyundai EON Magna Plus,2018,Hyundai,Petrol,Individual,Manual,First Owner,Budget,Low,Recent,0,0,1,12.611537753638338
7,80000,1,1,0,0,10,350000,Hyundai Xcent 1.2 CRDi E,2017,Hyundai,Diesel,Individual,Manual,First Owner,Mid-Range,Medium,Recent,1,1,1,12.765688433465597
7,25000,4,0,1,0,10,635000,Hyundai Elite i20 Asta Option CVT BSIV,2017,Hyundai,Petrol,Dealer,Automatic,First Owner,Premium,Low,Recent,2,0,1,13.36138027787483
12,40700,4,1,0,0,9,325000,Honda City S,2012,Honda,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Old,1,0,2,12.691580461311874
7,65500,1,0,1,0,17,1150000,Mahindra XUV500 AT W10 1.99 mHawk,2017,Mahindra,Diesel,Dealer,Automatic,First Owner,Luxury,Medium,Recent,3,1,1,13.955272500339433
16,42000,4,0,0,0,25,110000,Tata Indigo GLE BSIII,2008,Tata,Petrol,Dealer,Manual,First Owner,Budget,Low,Very Old,0,0,3,11.608235644774552
6,8000,4,0,0,0,9,890000,Honda City 1.5 V MT,2018,Honda,Petrol,Dealer,Manual,First Owner,Premium,Low,Recent,2,0,1,13.698976741708323
17,80000,4,1,0,1,18,73000,Maruti Swift 1.3 LXI,2007,Maruti,Petrol,Individual,Manual,Second Owner,Budget,Medium,Very Old,0,1,3,11.198214720130528
8,6000,4,0,0,0,18,750000,Maruti Ciaz ZXi Plus,2016,Maruti,Petrol,Dealer,Manual,First Owner,Premium,Low,Old,2,0,2,13.527828485512494
6,11174,4,0,0,0,18,690000,Maruti Baleno Alpha 1.2,2018,Maruti,Petrol,Dealer,Manual,First Owner,Premium,Low,Recent,2,0,1,13.444446876573442
16,120000,4,1,0,0,25,130000,Tata Indigo GLS,2008,Tata,Petrol,Individual,Manual,First Owner,Budget,High,Very Old,0,2,3,11.77528972943772
17,85000,4,1,0,1,10,85000,Hyundai Santro Xing GLS,2007,Hyundai,Petrol,Individual,Manual,Second Owner,Budget,Medium,Very Old,0,1,3,11.350406535472453
6,10000,4,1,1,0,10,1575000,Hyundai Elantra 2.0 SX AT,2018,Hyundai,Petrol,Individual,Automatic,First Owner,Luxury,Low,Recent,3,0,1,14.269765830241871
11,105000,1,1,0,0,21,325000,Nissan Sunny Diesel XV,2013,Nissan,Diesel,Individual,Manual,First Owner,Mid-Range,High,Old,1,2,2,12.691580461311874
26,120000,4,1,0,1,9,85000,Honda City 1.3 EXI,1998,Honda,Petrol,Individual,Manual,Second Owner,Budget,High,Very Old,0,2,3,11.350406535472453
6,30000,1,0,0,1,10,860000,Hyundai Verna 1.6 CRDI SX Option,2018,Hyundai,Diesel,Dealer,Manual,Second Owner,Premium,Low,Recent,2,0,1,13.664687668229691
7,41000,1,1,0,0,18,690000,Maruti S-Cross Sigma DDiS 200 SH,2017,Maruti,Diesel,Individual,Manual,First Owner,Premium,Low,Recent,2,0,1,13.444446876573442
11,54000,1,0,0,0,10,650000,Hyundai Elantra CRDi S,2013,Hyundai,Diesel,Dealer,Manual,First Owner,Premium,Medium,Old,2,1,2,13.38472764187182
10,40000,1,1,0,0,3,375000,Chevrolet Sail LS ABS,2014,Chevrolet,Diesel,Individual,Manual,First Owner,Mid-Range,Low,Old,1,0,2,12.834681304952548
11,71000,1,0,0,0,10,525000,Hyundai Verna 1.6 SX CRDi (O),2013,Hyundai,Diesel,Dealer,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,13.17115354157376
8,72500,4,0,0,0,18,330000,Maruti Eeco Smiles 5 Seater AC,2016,Maruti,Petrol,Dealer,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,12.706847933442663
11,76600,4,0,0,0,18,280000,Maruti Eeco Smiles 5 Seater AC,2013,Maruti,Petrol,Dealer,Manual,First Owner,Budget,Medium,Old,0,1,2,12.542544882151386
10,40000,4,1,0,0,18,470000,Maruti Swift ZXI,2014,Maruti,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Old,1,0,2,13.060487973686241
13,110000,1,1,0,0,27,350000,Volkswagen Polo Diesel Trendline 1.2L,2011,Volkswagen,Diesel,Individual,Manual,First Owner,Mid-Range,High,Old,1,2,2,12.765688433465597
12,63000,4,0,0,0,9,480000,Honda City 1.5 V Elegance,2012,Honda,Petrol,Dealer,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,13.081541382884074
8,60000,1,1,0,0,10,620000,Hyundai Verna 1.6 CRDi SX,2016,Hyundai,Diesel,Individual,Manual,First Owner,Premium,Medium,Old,2,1,2,13.337474757021274
10,58000,4,1,0,0,5,250000,Datsun GO T BSIV,2014,Datsun,Petrol,Individual,Manual,First Owner,Budget,Medium,Old,0,1,2,12.429216196844383
14,80000,4,1,0,1,3,78692,Chevrolet Spark 1.0,2010,Chevrolet,Petrol,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,11.273296777396157
12,80000,1,1,0,0,10,350000,Hyundai i20 Magna Optional 1.4 CRDi,2012,Hyundai,Diesel,Individual,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,12.765688433465597
11,70000,4,1,0,1,18,250000,Maruti Wagon R LX Minor,2013,Maruti,Petrol,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,12.429216196844383
13,97700,4,1,0,3,10,260000,Hyundai i20 1.2 Sportz,2011,Hyundai,Petrol,Individual,Manual,Fourth & Above Owner,Budget,Medium,Old,0,1,2,12.468436909997665
8,36000,1,1,0,1,9,640000,Honda Mobilio S i DTEC,2016,Honda,Diesel,Individual,Manual,Second Owner,Premium,Low,Old,2,0,2,13.369223455335854
16,90000,1,1,0,1,25,220000,Tata New Safari DICOR 2.2 EX 4x2,2008,Tata,Diesel,Individual,Manual,Second Owner,Budget,Medium,Very Old,0,1,3,12.301382825334498
9,130000,1,1,0,0,27,465000,Volkswagen Vento 1.5 TDI Highline,2015,Volkswagen,Diesel,Individual,Manual,First Owner,Mid-Range,High,Old,1,2,2,13.049792684569493
14,120000,1,1,0,1,18,229999,Maruti Swift Vdi BSIII,2010,Maruti,Diesel,Individual,Manual,Second Owner,Budget,High,Old,0,2,2,12.345830240069793
6,15000,4,1,0,0,18,425000,Maruti Wagon R VXI BS IV,2018,Maruti,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Recent,1,0,1,12.959844447906553
16,120000,4,1,0,2,25,95000,Tata Indica GLS BS IV,2008,Tata,Petrol,Individual,Manual,Third Owner,Budget,High,Very Old,0,2,3,11.461632170582678
12,170000,3,1,0,2,10,170000,Hyundai EON LPG Magna Plus,2012,Hyundai,LPG,Individual,Manual,Third Owner,Budget,High,Old,0,2,2,12.043553716032399
8,37500,4,1,0,1,5,229999,Datsun RediGO T Option,2016,Datsun,Petrol,Individual,Manual,Second Owner,Budget,Low,Old,0,0,2,12.345830240069793
25,50000,4,1,0,2,18,45000,Maruti 800 Std,1999,Maruti,Petrol,Individual,Manual,Third Owner,Budget,Low,Very Old,0,0,3,10.714417768752456
17,145000,4,1,0,2,18,479000,Maruti Grand Vitara MT,2007,Maruti,Petrol,Individual,Manual,Third Owner,Mid-Range,High,Very Old,1,2,3,13.079455876393052
8,30000,4,1,0,0,10,340000,Hyundai EON Sportz,2016,Hyundai,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Old,1,0,2,12.736700896592344
8,35000,4,1,0,0,18,620000,Maruti Swift Dzire ZXI,2016,Maruti,Petrol,Individual,Manual,First Owner,Premium,Low,Old,2,0,2,13.337474757021274
12,60000,1,1,0,0,25,270000,Tata Manza Club Class Quadrajet90 EX,2012,Tata,Diesel,Individual,Manual,First Owner,Budget,Medium,Old,0,1,2,12.506177237980511
6,35000,1,1,0,0,25,400000,Tata Tiago 1.05 Revotorq XZ Plus,2018,Tata,Diesel,Individual,Manual,First Owner,Mid-Range,Low,Recent,1,0,1,12.89921982609012
9,40000,4,1,0,0,18,260000,Maruti Wagon R VXI Optional,2015,Maruti,Petrol,Individual,Manual,First Owner,Budget,Low,Old,0,0,2,12.468436909997665
21,50000,4,1,0,3,10,48000,Hyundai Santro LE zipPlus,2003,Hyundai,Petrol,Individual,Manual,Fourth & Above Owner,Budget,Low,Very Old,0,0,3,10.778956289890028
9,23800,4,1,0,1,25,100000,Tata Nano Twist XE,2015,Tata,Petrol,Individual,Manual,Second Owner,Budget,Low,Old,0,0,2,11.512925464970229
9,70000,1,1,0,0,21,490000,Nissan Terrano XL Plus 85 PS,2015,Nissan,Diesel,Individual,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,13.102160670086809
14,90000,3,1,0,1,18,120000,Maruti Wagon R Duo Lxi,2010,Maruti,LPG,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,11.695247021764184
16,102000,4,1,0,1,10,125000,Hyundai i10 Era,2008,Hyundai,Petrol,Individual,Manual,Second Owner,Budget,High,Very Old,0,2,3,11.736069016284437
5,5000,4,1,0,0,18,190000,Maruti Alto 800 LXI,2019,Maruti,Petrol,Individual,Manual,First Owner,Budget,Low,Recent,0,0,1,12.154779351142624
13,20000,4,1,0,0,6,500000,Fiat Linea T Jet Plus,2011,Fiat,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Old,1,0,2,13.122363377404328
10,99000,1,1,1,0,26,1800000,Toyota Fortuner 4x2 AT,2014,Toyota,Diesel,Individual,Automatic,First Owner,Luxury,Medium,Old,3,1,2,14.403297222866392
16,90000,4,1,0,0,9,320000,Honda Civic 1.8 V MT,2008,Honda,Petrol,Individual,Manual,First Owner,Mid-Range,Medium,Very Old,1,1,3,12.676076274775909
17,47000,4,0,1,0,9,250000,Honda Civic 1.8 S AT,2007,Honda,Petrol,Dealer,Automatic,First Owner,Budget,Low,Very Old,0,0,3,12.429216196844383
14,90000,1,1,0,2,8,105000,Ford Figo Diesel Titanium,2010,Ford,Diesel,Individual,Manual,Third Owner,Budget,Medium,Old,0,1,2,11.56171562913966
6,20000,4,1,0,0,10,550000,Hyundai i20 Active 1.2 SX,2018,Hyundai,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Recent,1,0,1,13.217673557208654
5,1100,4,1,1,0,10,600000,Hyundai Grand i10 1.2 Kappa Sportz AT,2019,Hyundai,Petrol,Individual,Automatic,First Owner,Mid-Range,Low,Recent,1,0,1,13.304684934198283
4,40000,4,1,0,0,18,210000,Maruti Alto 800 VXI,2020,Maruti,Petrol,Individual,Manual,First Owner,Budget,Low,Recent,0,0,1,12.254862809699606
12,15000,4,1,0,0,18,210000,Maruti Alto 800 LXI Airbag,2012,Maruti,Petrol,Individual,Manual,First Owner,Budget,Low,Old,0,0,2,12.254862809699606
15,40000,4,1,0,0,18,150000,Maruti Alto LXi,2009,Maruti,Petrol,Individual,Manual,First Owner,Budget,Low,Old,0,0,2,11.918390573078392
16,60000,4,1,0,0,10,125000,Hyundai i10 Era 1.1,2008,Hyundai,Petrol,Individual,Manual,First Owner,Budget,Medium,Very Old,0,1,3,11.736069016284437
8,20000,4,1,0,0,18,380000,Maruti Celerio VXI,2016,Maruti,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Old,1,0,2,12.84792653170257
5,5000,4,1,0,0,18,600000,Maruti Baleno Delta 1.2,2019,Maruti,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Recent,1,0,1,13.304684934198283
8,27000,4,1,0,0,18,490000,Maruti Swift VXI Deca,2016,Maruti,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Old,1,0,2,13.102160670086809
6,38000,1,1,0,1,18,545000,Maruti Swift Dzire LDI,2018,Maruti,Diesel,Individual,Manual,Second Owner,Mid-Range,Low,Recent,1,0,1,13.208541073645382
9,25000,4,1,0,0,18,250000,Maruti Wagon R VXI BS IV,2015,Maruti,Petrol,Individual,Manual,First Owner,Budget,Low,Old,0,0,2,12.429216196844383
4,1100,4,1,0,0,10,1050000,Hyundai Venue SX Opt Turbo BSIV,2020,Hyundai,Petrol,Individual,Manual,First Owner,Luxury,Low,Recent,3,0,1,13.864300722133706
17,100000,4,1,0,0,18,100000,Maruti Wagon R LX Minor,2007,Maruti,Petrol,Individual,Manual,First Owner,Budget,Medium,Very Old,0,1,3,11.512925464970229
10,100000,1,1,0,1,8,250000,Ford Figo Diesel ZXI,2014,Ford,Diesel,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,12.429216196844383
17,110000,4,1,0,0,18,100000,Maruti Wagon R LX BSIII,2007,Maruti,Petrol,Individual,Manual,First Owner,Budget,High,Very Old,0,2,3,11.512925464970229
8,60000,1,1,0,1,8,350000,Ford Figo 1.5D Ambiente ABS MT,2016,Ford,Diesel,Individual,Manual,Second Owner,Mid-Range,Medium,Old,1,1,2,12.765688433465597
12,70000,1,1,0,1,23,370000,Renault Duster 110PS Diesel RxZ Plus,2012,Renault,Diesel,Individual,Manual,Second Owner,Mid-Range,Medium,Old,1,1,2,12.821258284620408
20,110000,4,1,0,1,18,121000,Maruti Zen VXi - BS III,2004,Maruti,Petrol,Individual,Manual,Second Owner,Budget,High,Very Old,0,2,3,11.703545824578878
7,44077,4,0,1,0,8,570000,Ford Figo Aspire 1.5 Ti-VCT Titanium,2017,Ford,Petrol,Dealer,Automatic,First Owner,Mid-Range,Low,Recent,1,0,1,13.253391639810733
7,24000,1,1,0,0,18,785000,Maruti Ertiga SHVS VDI,2017,Maruti,Diesel,Individual,Manual,First Owner,Premium,Low,Recent,2,0,1,13.573438996764546
6,30000,1,1,0,0,18,850000,Maruti Ciaz S 1.3,2018,Maruti,Diesel,Individual,Manual,First Owner,Premium,Low,Recent,2,0,1,13.652991628466498
8,30000,4,1,0,1,18,375000,Maruti Wagon R VXI BS IV,2016,Maruti,Petrol,Individual,Manual,Second Owner,Mid-Range,Low,Old,1,0,2,12.834681304952548
7,40000,4,1,0,0,18,619000,Maruti Baleno Alpha 1.2,2017,Maruti,Petrol,Individual,Manual,First Owner,Premium,Low,Recent,2,0,1,13.335860551666734
13,90000,1,1,0,1,3,335000,Chevrolet Cruze LTZ,2011,Chevrolet,Diesel,Individual,Manual,Second Owner,Mid-Range,Medium,Old,1,1,2,12.721885810807203
18,50000,1,1,0,0,26,500000,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006,Toyota,Diesel,Individual,Manual,First Owner,Mid-Range,Low,Very Old,1,0,3,13.122363377404328
21,100000,4,1,0,1,18,60000,Maruti Wagon R LX,2003,Maruti,Petrol,Individual,Manual,Second Owner,Budget,Medium,Very Old,0,1,3,11.002099841204238
9,210000,1,1,0,0,17,210000,Mahindra Ingenio CRDe,2015,Mahindra,Diesel,Individual,Manual,First Owner,Budget,Very High,Old,0,3,2,12.254862809699606
5,20000,1,1,0,0,26,1900000,Toyota Innova Crysta 2.4 VX MT 8S BSIV,2019,Toyota,Diesel,Individual,Manual,First Owner,Luxury,Low,Recent,3,0,1,14.457364444136669
11,70000,1,1,0,1,25,270000,Tata Indigo TDI,2013,Tata,Diesel,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,12.506177237980511
14,100000,4,1,0,1,18,225000,Maruti Wagon R LXI Minor,2010,Maruti,Petrol,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,12.323855681186558
13,160000,4,1,0,1,18,150000,Maruti SX4 ZXI MT BSIV,2011,Maruti,Petrol,Individual,Manual,Second Owner,Budget,High,Old,0,2,2,11.918390573078392
11,70000,1,1,0,0,3,173000,Chevrolet Beat Diesel LT,2013,Chevrolet,Diesel,Individual,Manual,First Owner,Budget,Medium,Old,0,1,2,12.061046873479915
6,9422,1,1,1,0,2,4800000,BMW 5 Series 520d Luxury Line,2018,BMW,Diesel,Individual,Automatic,First Owner,Luxury,Low,Recent,3,0,1,15.38412647587812
7,110000,1,1,1,0,27,710000,Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,2017,Volkswagen,Diesel,Individual,Automatic,First Owner,Premium,High,Recent,2,2,1,13.473020249017498
5,20000,4,1,0,0,26,1500000,Toyota Corolla Altis 1.8 GL,2019,Toyota,Petrol,Individual,Manual,First Owner,Luxury,Low,Recent,3,0,1,14.22097566607244
7,20000,4,1,0,0,18,550000,Maruti Baleno Zeta 1.2,2017,Maruti,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Recent,1,0,1,13.217673557208654
16,70000,4,1,0,1,18,58000,Maruti 800 AC BSIII,2008,Maruti,Petrol,Individual,Manual,Second Owner,Budget,Medium,Very Old,0,1,3,10.968198289528557
12,60000,4,1,1,2,1,1200000,Audi A4 1.8 TFSI,2012,Audi,Petrol,Individual,Automatic,Third Owner,Luxury,Medium,Old,3,1,2,13.997832114758229
11,150000,1,1,0,0,17,500000,Mahindra Scorpio M2DI,2013,Mahindra,Diesel,Individual,Manual,First Owner,Mid-Range,High,Old,1,2,2,13.122363377404328
15,83000,4,1,0,1,18,120000,Maruti Swift LXi BSIV,2009,Maruti,Petrol,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,11.695247021764184
12,250000,1,1,0,0,26,300000,Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,2012,Toyota,Diesel,Individual,Manual,First Owner,Budget,Very High,Old,0,3,2,12.611537753638338
6,30000,4,1,0,0,10,300000,Hyundai EON Era Plus,2018,Hyundai,Petrol,Individual,Manual,First Owner,Budget,Low,Recent,0,0,1,12.611537753638338
9,21000,4,1,0,0,5,295000,Datsun GO Plus T Option BSIV,2015,Datsun,Petrol,Individual,Manual,First Owner,Budget,Low,Old,0,0,2,12.594730635321957
6,80000,0,1,0,0,18,587000,Maruti Ertiga VXI CNG,2018,Maruti,CNG,Individual,Manual,First Owner,Mid-Range,Medium,Recent,1,1,1,13.282780098810234
12,50000,4,1,0,1,0,430000,Ambassador Grand 1800 ISZ MPFI PW CL,2012,Ambassador,Petrol,Individual,Manual,Second Owner,Mid-Range,Low,Old,1,0,2,12.971540487669746
17,50000,4,1,0,1,10,123000,Hyundai Verna i (Petrol),2007,Hyundai,Petrol,Individual,Manual,Second Owner,Budget,Low,Very Old,0,0,3,11.719939634354555
12,48500,1,1,1,1,24,450000,Skoda Laura Ambiente 2.0 TDI CR AT,2012,Skoda,Diesel,Individual,Automatic,Second Owner,Mid-Range,Low,Old,1,0,2,13.017002861746503
17,60000,4,1,0,2,18,130000,Maruti Wagon R LXI Minor,2007,Maruti,Petrol,Individual,Manual,Third Owner,Budget,Medium,Very Old,0,1,3,11.77528972943772
14,90000,1,1,0,1,25,110000,Tata Indica Vista Aqua 1.4 TDI,2010,Tata,Diesel,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,11.608235644774552
14,240000,1,1,0,2,17,200000,Mahindra Xylo Celebration Edition BSIV,2010,Mahindra,Diesel,Individual,Manual,Third Owner,Budget,Very High,Old,0,3,2,12.206072645530174
9,70000,4,1,0,1,10,320000,Hyundai Grand i10 Magna,2015,Hyundai,Petrol,Individual,Manual,Second Owner,Mid-Range,Medium,Old,1,1,2,12.676076274775909
10,50000,4,1,0,0,18,300000,Maruti Wagon R LXI BS IV,2014,Maruti,Petrol,Individual,Manual,First Owner,Budget,Low,Old,0,0,2,12.611537753638338
8,110000,4,1,0,0,27,350000,Volkswagen CrossPolo 1.2 MPI,2016,Volkswagen,Petrol,Individual,Manual,First Owner,Mid-Range,High,Old,1,2,2,12.765688433465597
6,50000,4,1,0,0,18,800000,Maruti Ertiga VXI Petrol,2018,Maruti,Petrol,Individual,Manual,First Owner,Premium,Low,Recent,2,0,1,13.592367006650065
8,175000,1,1,0,0,10,270000,Hyundai Xcent 1.1 CRDi S,2016,Hyundai,Diesel,Individual,Manual,First Owner,Budget,High,Old,0,2,2,12.506177237980511
7,60000,4,1,0,0,10,540000,Hyundai i20 1.2 Magna Executive,2017,Hyundai,Petrol,Individual,Manual,First Owner,Mid-Range,Medium,Recent,1,1,1,13.199324418540456
13,60000,0,1,0,1,18,160000,Maruti Wagon R LXI CNG,2011,Maruti,CNG,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,11.982929094215963
11,100000,1,1,0,1,18,340000,Maruti SX4 VDI,2013,Maruti,Diesel,Individual,Manual,Second Owner,Mid-Range,Medium,Old,1,1,2,12.736700896592344
7,40000,4,1,0,1,18,350000,Maruti Eeco 5 Seater AC BSIV,2017,Maruti,Petrol,Individual,Manual,Second Owner,Mid-Range,Low,Recent,1,0,1,12.765688433465597
13,100000,1,1,0,0,27,300000,Volkswagen Vento Diesel Style Limited Edition,2011,Volkswagen,Diesel,Individual,Manual,First Owner,Budget,Medium,Old,0,1,2,12.611537753638338
11,63000,1,1,0,0,18,330000,Maruti Ritz VDi,2013,Maruti,Diesel,Individual,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,12.706847933442663
8,80000,0,1,0,1,18,325000,Maruti Wagon R LXI CNG,2016,Maruti,CNG,Individual,Manual,Second Owner,Mid-Range,Medium,Old,1,1,2,12.691580461311874
11,55000,1,1,0,0,18,250000,Maruti Swift Dzire VDI,2013,Maruti,Diesel,Individual,Manual,First Owner,Budget,Medium,Old,0,1,2,12.429216196844383
11,55000,1,1,0,0,18,250000,Maruti Swift Star VDI,2013,Maruti,Diesel,Individual,Manual,First Owner,Budget,Medium,Old,0,1,2,12.429216196844383
9,60000,4,1,0,0,3,240000,Chevrolet Beat LT Option,2015,Chevrolet,Petrol,Individual,Manual,First Owner,Budget,Medium,Old,0,1,2,12.388394202324129
4,5000,4,1,0,0,10,545000,Hyundai Grand i10 1.2 Kappa Magna BSIV,2020,Hyundai,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Recent,1,0,1,13.208541073645382
9,48000,4,0,0,0,10,300000,Hyundai i10 Magna 1.1 iTech SE,2015,Hyundai,Petrol,Dealer,Manual,First Owner,Budget,Low,Old,0,0,2,12.611537753638338
7,50000,4,1,0,0,23,240000,Renault KWID RXT,2017,Renault,Petrol,Individual,Manual,First Owner,Budget,Low,Recent,0,0,1,12.388394202324129
6,15000,4,1,0,0,23,360000,Renault KWID 1.0 RXT Optional,2018,Renault,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Recent,1,0,1,12.793859310432293
12,70000,1,1,0,0,10,250000,Hyundai i20 1.4 CRDi Magna,2012,Hyundai,Diesel,Individual,Manual,First Owner,Budget,Medium,Old,0,1,2,12.429216196844383
5,105000,1,0,1,0,24,475000,Skoda Laura Elegance 2.0 TDI CR AT,2019,Skoda,Diesel,Dealer,Automatic,First Owner,Mid-Range,High,Recent,1,2,1,13.071070083016778
8,50000,1,1,0,1,10,600000,Hyundai i20 Asta Option 1.4 CRDi,2016,Hyundai,Diesel,Individual,Manual,Second Owner,Mid-Range,Low,Old,1,0,2,13.304684934198283
14,80000,1,1,0,1,25,150000,Tata Indigo CR4,2010,Tata,Diesel,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,11.918390573078392
7,50000,1,1,0,0,8,700000,Ford EcoSport 1.5 Diesel Trend BSIV,2017,Ford,Diesel,Individual,Manual,First Owner,Premium,Low,Recent,2,0,1,13.458835614025542
8,5000,1,1,0,0,17,1290000,Mahindra XUV500 W6 2WD,2016,Mahindra,Diesel,Individual,Manual,First Owner,Luxury,Low,Old,3,0,2,14.070152776337855
6,10000,4,1,1,0,18,500000,Maruti Celerio ZXI AMT BSIV,2018,Maruti,Petrol,Individual,Automatic,First Owner,Mid-Range,Low,Recent,1,0,1,13.122363377404328
12,45000,4,1,0,1,10,193000,Hyundai Santro Xing GLS,2012,Hyundai,Petrol,Individual,Manual,Second Owner,Budget,Low,Old,0,0,2,12.170445467887022
9,10000,4,1,0,0,9,800000,Honda City i VTEC V,2015,Honda,Petrol,Individual,Manual,First Owner,Premium,Low,Old,2,0,2,13.592367006650065
16,50000,4,1,0,0,18,150000,Maruti Wagon R LXI Minor,2008,Maruti,Petrol,Individual,Manual,First Owner,Budget,Low,Very Old,0,0,3,11.918390573078392
22,40000,4,1,0,3,18,80000,Maruti 800 AC,2002,Maruti,Petrol,Individual,Manual,Fourth & Above Owner,Budget,Low,Very Old,0,0,3,11.289781913656018
14,100000,1,1,0,2,8,130000,Ford Figo Diesel EXI,2010,Ford,Diesel,Individual,Manual,Third Owner,Budget,Medium,Old,0,1,2,11.77528972943772
12,80000,1,1,0,1,8,280000,Ford Figo Diesel EXI,2012,Ford,Diesel,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,12.542544882151386
13,110000,1,1,0,1,17,229999,Mahindra Xylo D2 BS IV,2011,Mahindra,Diesel,Individual,Manual,Second Owner,Budget,High,Old,0,2,2,12.345830240069793
